tweet_text,cleaned_text,brand,sentiment,brand_sentiment,text_length
RT @mention Hmm... the sxsw.com/interactive/live stream isn't ipad/mobile compatible. Maybe next year. #sxsw,hmm sxswcominteractivelive stream isnt ipadmobile compatible maybe next year sxsw,Apple,Negative,Apple_Negative,81
RT @mention Hmm....only 9? #SXSW right-brain #mwrc11 left-brain?? :) RT @mention @mention at #SXSW 9 out of 10 attendees have Mac or iPad,hmmonly sxsw rightbrain mwrc leftbrain sxsw attendee mac ipad,Other,Neutral,Other_Neutral,61
"RT @mention Hmmmm..... RT @mention Google to Launch Major New Social Network, &quot;Circles&quot; -possibly Today {link} #sxsw",hmmmm google launch major new social network quotcirclesquot possibly today link sxsw,Other,Neutral,Other_Neutral,85
RT @mention HOBO WITH A SHOTGUN iPhone game {link} #sxsw,hobo shotgun iphone game link sxsw,Other,Neutral,Other_Neutral,34
RT @mention Holla! RT @mention At google party. Best ever! Get your butt over here. #sxsw,holla google party best ever get butt sxsw,Google,Positive,Google_Positive,42
"RT @mention holy smokes, ipad2 replacing my flip cam as default video capture device. beautiful. elegant. apple. #sxsw",holy smoke ipad replacing flip cam default video capture device beautiful elegant apple sxsw,Apple,Positive,Apple_Positive,92
"RT @mention Homeless guy in front of Apple pop-up store here at #sxsw is holding a sign that says, &quot;Need money for iPad 2&quot;",homeless guy front apple popup store sxsw holding sign say quotneed money ipad quot,Other,Neutral,Other_Neutral,83
"RT @mention Hoot New Blog post:HootSuite Mobile for #SXSW~Updates for iPhone,BlackBerry,Android {link}",hoot new blog posthootsuite mobile sxswupdates iphoneblackberryandroid link,Other,Neutral,Other_Neutral,75
"RT @mention Hoot! New Blog post: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",hoot new blog post hootsuite mobile sxsw update iphone blackberry amp android link,Other,Neutral,Other_Neutral,82
"RT @mention HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link} via @mention",hootsuite mobile sxsw update iphone blackberry amp android link via,Other,Neutral,Other_Neutral,67
RT @mention Hope they leave it up after #SXSW RT @mention Apple Opening Pop-Up Store In Austin For SXSW {link} by @mention,hope leave sxsw apple opening popup store austin sxsw link,Other,Neutral,Other_Neutral,58
RT @mention Horror stories from women in tech: {link} #sxsw #9to5,horror story woman tech link sxsw,Other,Neutral,Other_Neutral,33
RT @mention Hot Pot from Google for mobile maps is a 'very' interesting new app. #sxsw #sxswi,hot pot google mobile map interesting new app sxsw sxswi,Google,Positive,Google_Positive,56
RT @mention Hotpot #google #marissameyer what is next #Clevelandsteamer. #sxsw,hotpot google marissameyer next clevelandsteamer sxsw,Other,Neutral,Other_Neutral,53
RT @mention How Cool is this! #Apple opening a temporary store for the #iPad2 launch and #SXSW {link} #sxswh,cool apple opening temporary store ipad launch sxsw link sxswh,Apple,Positive,Apple_Positive,62
RT @mention How could Murphy USA better serve you inside Google Maps on your phone? -Google is announcing great features in v5 #SXSW,could murphy usa better serve inside google map phone google announcing great feature sxsw,Google,Positive,Google_Positive,90
RT @mention How many of you are in Austin? Follow @mention to find out what our Googlers are up to at #sxsw {link},many austin follow find googlers sxsw link,Other,Neutral,Other_Neutral,42
RT @mention How the hell am I supposed to get the new IPad when I am stumbling around Austin during #SXSW #notwinning,hell supposed get new ipad stumbling around austin sxsw notwinning,Other,Neutral,Other_Neutral,66
RT @mention How to design for baby boomers: DON'T. John McRee on #iPad design #sxsw #yourmom,design baby boomer dont john mcree ipad design sxsw yourmom,Other,Neutral,Other_Neutral,59
RT @mention How to improve website rankings: Advice from Google &amp; Bing at #SXSW {link},improve website ranking advice google amp bing sxsw link,Google,Positive,Google_Positive,56
RT @mention How to improve website rankings: Advice from Google &amp; Bing at #SXSW {link} via @mention,improve website ranking advice google amp bing sxsw link via,Other,Neutral,Other_Neutral,60
"RT @mention HUZZAH!  RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW. #umassjour",huzzah quotgoogle tweetquot new quotthink speakquot mark belinsky tweet panel sxsw umassjour,Google,Positive,Google_Positive,92
"RT @mention I Added Linkedin =) -  HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",added linkedin hootsuite mobile sxsw update iphone blackberry amp android link,Other,Neutral,Other_Neutral,78
RT @mention I also function as an iPad. ���@mention There sure are a lot of ipads on this flight. And @mention #NerdsUnite #sxsw�۝,also function ipad sure lot ipads flight nerdsunite sxsw۝,Apple,Positive,Apple_Positive,57
RT @mention I can't wait to see what @mention 's been up to! @mention big news {link}  #google #circles #sxsw,cant wait see big news link google circle sxsw,Google,Positive,Google_Positive,46
"RT @mention I cant wait to give the SAMSUNG people a demo of my horrible, terrible Google Nexus S phone at #sxsw",cant wait give samsung people demo horrible terrible google nexus phone sxsw,Google,Negative,Google_Negative,76
RT @mention I convinced myself not to upgrade to iPad 2. But then I just held one at the #SxSW trade show... and failed my willpower check.,convinced upgrade ipad held one sxsw trade show failed willpower check,Apple,Positive,Apple_Positive,70
RT @mention I don't know why you would do original content ONLY for anything in today's world.(And the iPad 2 is better.)  Barry Diller #SXSW,dont know would original content anything today worldand ipad better barry diller sxsw,Apple,Positive,Apple_Positive,86
"RT @mention I feel like my iPhone: Always on, always doing something, running out of battery fast. #sxsw",feel like iphone always always something running battery fast sxsw,Apple,Negative,Apple_Negative,66
RT @mention I got turkey! RT @mention Random Apple Fan just bought lunch for everyone in line at #SXSW Popup Apple Store #ipad2 cc/ @mention,got turkey random apple fan bought lunch everyone line sxsw popup apple store ipad,Apple,Positive,Apple_Positive,82
RT @mention I had to pull out my iPhone and look busy to fit in at the sxsw badge line today. 400 people shuffling along staring at their phones. #sxsw,pull iphone look busy fit sxsw badge line today people shuffling along staring phone sxsw,Apple,Positive,Apple_Positive,89
RT @mention I have yet to walk into a conference room where it doesn't look like an Apple ad. You'd think there was nothing else. #SXSW,yet walk conference room doesnt look like apple youd think nothing else sxsw,Apple,Negative,Apple_Negative,76
RT @mention I hope everyone has an awesome weekend at #SXSW! I know @mention is giving away some great Apple prizes.,hope everyone awesome weekend sxsw know giving away great apple prize,Apple,Positive,Apple_Positive,69
RT @mention I hope everyone RSVP'd for the temporary downtown Austin Apple store for #SXSW.,hope everyone rsvpd temporary downtown austin apple store sxsw,Other,Neutral,Other_Neutral,62
"RT @mention I just fell asleep for 2 hours with my eyes open, staring into the #SXSW stream on my iPad 2. {link}",fell asleep hour eye open staring sxsw stream ipad link,Apple,Positive,Apple_Positive,55
RT @mention I just found BBQ sauce on my iPad - tech and Texas really do come together here!  #SXSW,found bbq sauce ipad tech texas really come together sxsw,Other,Neutral,Other_Neutral,57
RT @mention I know it's #SXSW because my iPhone has started lying to me about its signal strength.,know sxsw iphone started lying signal strength,Apple,Negative,Apple_Negative,46
"RT @mention I left my WHITE iPhone 4G in a cab in Austin at #SXSW

Internet, please help.",left white iphone cab austin sxsw internet please help,Other,Neutral,Other_Neutral,54
"RT @mention I may not have invites to all the &quot;cool&quot; #sxsw #sxswi parties, but I do have two iPhone chargers in my pocket, so you'll be happy to see me!",may invite quotcoolquot sxsw sxswi party two iphone charger pocket youll happy see,Other,Neutral,Other_Neutral,82
"RT @mention I mean, sliced bread is great. But google bread is going to be revolutionary. #sxsw",mean sliced bread great google bread going revolutionary sxsw,Google,Positive,Google_Positive,61
RT @mention I think #Google lost their way by caring too much about their business (instead of their users) Tim O'Reilly #sxsw #pnid,think google lost way caring much business instead user tim oreilly sxsw pnid,Google,Negative,Google_Negative,77
RT @mention I think my effing hubby is in line for an #iPad 2. Can someone point him towards the line-up for wife number #2. #sxswi #sxsw,think effing hubby line ipad someone point towards lineup wife number sxswi sxsw,Apple,Negative,Apple_Negative,80
RT @mention I was going to mock the tech-nerds for coming to #sxsw only to stand in a 4-hour line for an iPad 2. Then I remembered me and horror movies.,going mock technerds coming sxsw stand hour line ipad remembered horror movie,Other,Neutral,Other_Neutral,77
RT @mention I will be in Austin this weekend @mention #SXSW supporting Smarty Ears' launch of new iPad apps for Speech Therapy {link} #sxswh #sxsh,austin weekend sxsw supporting smarty ear launch new ipad apps speech therapy link sxswh sxsh,Other,Neutral,Other_Neutral,93
RT @mention I wish @mention &amp; @mention would make WhisperGram - HollerGram for iPhone size screen. #sxsw,wish amp would make whispergram hollergram iphone size screen sxsw,Other,Neutral,Other_Neutral,66
RT @mention I wish the apple store employees cheering for all the people in line at the pop up apple store would cheer me on while I do timesheets #SXSW,wish apple store employee cheering people line pop apple store would cheer timesheets sxsw,Other,Neutral,Other_Neutral,90
"RT @mention I wonder if Apple intentionally scheduled the #iPad2 release to coincide with #SXSW. Steve Jobs, you crafty genius, you��_",wonder apple intentionally scheduled ipad release coincide sxsw steve job crafty genius,Other,Positive,Other_Positive,87
RT @mention I'd pay an iPad 2 to the person who gets the most Zaarly referrals by March 12th.  #winning #sxsw {link},pay ipad person get zaarly referral march winning sxsw link,Other,Neutral,Other_Neutral,59
RT @mention I'd pay an iPad 2 to the person who gets the most Zaarly referrals by March 12th. #zaarlyiscoming #winning #sxsw {link},pay ipad person get zaarly referral march zaarlyiscoming winning sxsw link,Apple,Positive,Apple_Positive,74
